TAXON_ORDER,CATEGORY,SPECIES_CODE,SCI_NAME,PRIMARY_COM_NAME,en_IOC,ORDER1,FAMILY,SPECIES_GROUP,REPORT_AS,code,mass,masscomm
14574,species,acafly,Empidonax virescens,Acadian Flycatcher,Acadian Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,13,NA
14575,species,aldfly,Empidonax alnorum,Alder Flycatcher,Alder Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,13.5,NA
14576,species,wilfly,Empidonax traillii,Willow Flycatcher,Willow Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,13.5,NA
14588,species,leafly,Empidonax minimus,Least Flycatcher,Least Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,10.3,NA
14589,species,hamfly,Empidonax hammondii,Hammond's Flycatcher,Hammond's Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,10,NA
14590,species,gryfly,Empidonax wrightii,Gray Flycatcher,American Grey Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,12.5,NA
14591,species,dusfly,Empidonax oberholseri,Dusky Flycatcher,American Dusky Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,10.3,NA
14600,species,pasfly,Empidonax difficilis,Pacific-slope Flycatcher,Pacific-slope Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,11,NA
14604,species,corfly,Empidonax occidentalis,Cordilleran Flycatcher,Cordilleran Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,11,NA
14612,species,bubfly,Empidonax fulvifrons,Buff-breasted Flycatcher,Buff-breasted Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,2,8,NA
14620,spuh,empido,Empidonax sp.,Empidonax sp.,Empidonax sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,NA,10.3,using LEFL mass
14621,species,blkpho,Sayornis nigricans,Black Phoebe,Black Phoebe,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,19,NA
14632,species,easpho,Sayornis phoebe,Eastern Phoebe,Eastern Phoebe,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,20,NA
14633,species,saypho,Sayornis saya,Say's Phoebe,Say's Phoebe,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,21,NA
14636,spuh,phoebe1,Sayornis sp.,phoebe sp.,phoebe sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,NA,20,Using EAPH mass
14637,species,verfly,Pyrocephalus rubinus,Vermilion Flycatcher,Vermilion Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,14.5,NA
14680.5,spuh,black-2,Knipolegus sp.,black-tyrant sp.,black tyrant sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,NA,NA,NA
14715,spuh,ground1,Muscisaxicola sp.,ground-tyrant sp.,ground tyrant sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,NA,NA,NA
14732,spuh,shrike1,Agriornis sp.,shrike-tyrant sp.,shrike-tyrant sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,NA,NA,NA
14756.5,spuh,myioth2,Myiotheretes sp.,Myiotheretes sp.,Myiotheretes sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,NA,NA,NA
14823,spuh,chat-t1,Ochthoeca sp.,chat-tyrant sp.,chat-tyrant sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,NA,NA,NA
14842.2,spuh,rampho1,Ramphotrigon sp.,Ramphotrigon sp.,Ramphotrigon sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,NA,NA,NA
14863.2,spuh,attila1,Attila sp.,attila sp.,attila sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,NA,NA,NA
14871.5,spuh,siryst1,Sirystes sp.,sirystes sp.,sirystes sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,NA,NA,NA
14887,species,ducfly,Myiarchus tuberculifer,Dusky-capped Flycatcher,Dusky-capped Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,2,20,NA
14921,species,astfly,Myiarchus cinerascens,Ash-throated Flycatcher,Ash-throated Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,27,NA
14924,species,nutfly,Myiarchus nuttingi,Nutting's Flycatcher,Nutting's Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,5,21,NA
14928,species,grcfly,Myiarchus crinitus,Great Crested Flycatcher,Great Crested Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,34,NA
14929,species,bncfly,Myiarchus tyrannulus,Brown-crested Flycatcher,Brown-crested Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,44,NA
14941,species,lasfly,Myiarchus sagrae,La Sagra's Flycatcher,La Sagra's Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,3,18,NA
14953,spuh,myiarc,Myiarchus sp.,Myiarchus sp.,Myiarchus sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,NA,27,Using ATFL mass
14958,species,grekis,Pitangus sulphuratus,Great Kiskadee,Great Kiskadee,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,2,60,NA
14981,species,socfly1,Myiozetetes similis,Social Flycatcher,Social Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,5,NA,NA
15024,species,subfly,Myiodynastes luteiventris,Sulphur-bellied Flycatcher,Sulphur-bellied Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,2,46,NA
15026,species,pirfly1,Legatus leucophaius,Piratic Flycatcher,Piratic Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,4,26,NA
15029,species,varfly,Empidonomus varius,Variegated Flycatcher,Variegated Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,5,26,NA
15032,species,croslf1,Empidonomus aurantioatrocristatus,Crowned Slaty Flycatcher,Crowned Slaty Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,5,NA,NA
15038,species,trokin,Tyrannus melancholicus,Tropical Kingbird,Tropical Kingbird,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,2,40,NA
15042,species,coukin,Tyrannus couchii,Couch's Kingbird,Couch's Kingbird,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,2,43,NA
15045,species,caskin,Tyrannus vociferans,Cassin's Kingbird,Cassin's Kingbird,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,46,NA
15048,species,thbkin,Tyrannus crassirostris,Thick-billed Kingbird,Thick-billed Kingbird,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,2,46,NA
15051,species,weskin,Tyrannus verticalis,Western Kingbird,Western Kingbird,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,40,NA
15054,spuh,yebkin2,Tyrannus sp. (yellow-bellied),yellow-bellied kingbird sp.,yellow-bellied kingbird sp.,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,NA,40,Using WEKI mass
15055,species,easkin,Tyrannus tyrannus,Eastern Kingbird,Eastern Kingbird,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,40,NA
15056,species,grykin,Tyrannus dominicensis,Gray Kingbird,Grey Kingbird,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,2,44,NA
15059,species,logkin,Tyrannus caudifasciatus,Loggerhead Kingbird,Loggerhead Kingbird,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,5,43,NA
15068,species,sctfly,Tyrannus forficatus,Scissor-tailed Flycatcher,Scissor-tailed Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,1,43,NA
15069,species,fotfly,Tyrannus savana,Fork-tailed Flycatcher,Fork-tailed Flycatcher,Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,3,29,NA
15074,spuh,flycat1,Tyrannidae sp.,flycatcher sp. (Tyrannidae sp.),flycatcher sp. (Tyrannidae sp.),Passeriformes,Tyrannidae (Tyrant Flycatchers),NA,NA,NA,20,Using EAPH mass
15113.2,spuh,pipreo1,Pipreola sp.,Pipreola sp.,Pipreola sp.,Passeriformes,Cotingidae (Cotingas),NA,NA,NA,NA,NA
15159.5,spuh,blucot2,Cotinga sp.,blue cotinga sp.,blue cotinga sp.,Passeriformes,Cotingidae (Cotingas),NA,NA,NA,NA,NA
15337.005,spuh,lepido2,Lepidothrix sp.,Lepidothrix sp.,Lepidothrix sp.,Passeriformes,Pipridae (Manakins),NA,NA,NA,NA,NA
15337.59333,spuh,manaki1,Pipridae sp.,manakin sp.,manakin sp.,Passeriformes,Pipridae (Manakins),NA,NA,NA,NA,NA
15358,species,mastit1,Tityra semifasciata,Masked Tityra,Masked Tityra,Passeriformes,Tityridae (Tityras and Allies),NA,NA,5,NA,NA
15367.5,spuh,tityra1,Tityra sp.,Tityra sp.,Tityra sp.,Passeriformes,Tityridae (Tityras and Allies),NA,NA,NA,NA,NA
15389.5,spuh,thlsch,Schiffornis sp.,Schiffornis sp.,Schiffornis sp.,Passeriformes,Tityridae (Tityras and Allies),NA,NA,NA,NA,NA
15451,species,grcbec1,Pachyramphus major,Gray-collared Becard,Grey-collared Becard,Passeriformes,Tityridae (Tityras and Allies),NA,NA,5,NA,NA
15461,species,rotbec,Pachyramphus aglaiae,Rose-throated Becard,Rose-throated Becard,Passeriformes,Tityridae (Tityras and Allies),NA,NA,3,30,NA
15479,spuh,becard1,Pachyramphus sp.,becard sp.,becard sp.,Passeriformes,Tityridae (Tityras and Allies),NA,NA,NA,30,Using RTBE mass
15643,spuh,fairyw1,Malurus sp.,fairywren sp.,fairywren sp.,Passeriformes,Maluridae (Fairywrens),NA,NA,NA,NA,NA
15683,spuh,meliph1,Meliphaga sp.,Meliphaga sp.,Meliphaga sp.,Passeriformes,Meliphagidae (Honeyeaters),NA,NA,NA,NA,NA
15749,spuh,wattle1,Anthochaera sp.,wattlebird sp.,wattlebird sp.,Passeriformes,Meliphagidae (Honeyeaters),NA,NA,NA,NA,NA
15757,spuh,gavica1,Gavicalis sp.,Gavicalis sp.,Gavicalis sp.,Passeriformes,Meliphagidae (Honeyeaters),NA,NA,NA,NA,NA
15799.5,spuh,melipo1,Melipotes sp.,Melipotes sp.,Melipotes sp.,Passeriformes,Meliphagidae (Honeyeaters),NA,NA,NA,NA,NA
15869,spuh,myzome1,Myzomela sp.,Myzomela sp.,Myzomela sp.,Passeriformes,Meliphagidae (Honeyeaters),NA,NA,NA,NA,NA
16003,spuh,friarb1,Philemon sp.,friarbird sp.,friarbird sp.,Passeriformes,Meliphagidae (Honeyeaters),NA,NA,NA,NA,NA
16005,spuh,meliph2,Meliphagidae sp.,Meliphagidae sp.,Meliphagidae sp.,Passeriformes,Meliphagidae (Honeyeaters),NA,NA,NA,NA,NA
16033,spuh,pardal1,Pardalotus sp.,pardalote sp.,pardalote sp.,Passeriformes,Pardalotidae (Pardalotes),NA,NA,NA,NA,NA
16182.2,spuh,mouse-1,Crateroscelis sp.,mouse-warbler sp.,mouse-warbler sp.,Passeriformes,Acanthizidae (Thornbills and Allies),NA,NA,NA,NA,NA
16244,spuh,scrubw1,Sericornis sp.,scrubwren sp.,scrubwren sp.,Passeriformes,Acanthizidae (Thornbills and Allies),NA,NA,NA,NA,NA
16316,spuh,thornb1,Acanthiza sp.,thornbill sp.,thornbill sp.,Passeriformes,Acanthizidae (Thornbills and Allies),NA,NA,NA,NA,NA
16400,spuh,gerygo1,Gerygone sp.,Gerygone sp.,Gerygone sp.,Passeriformes,Acanthizidae (Thornbills and Allies),NA,NA,NA,NA,NA
16460.2,spuh,melber1,Melanocharis sp.,Melanocharis berrypecker sp.,Melanocharis berrypecker sp.,Passeriformes,Melanocharitidae (Berrypeckers and Longbills),NA,NA,NA,NA,NA
16541.2,spuh,jewel-1,Ptilorrhoa sp.,jewel-babbler sp.,jewel-babbler sp.,Passeriformes,Cinclosomatidae (Quail-thrushes and Jewel-babblers),NA,NA,NA,NA,NA
16571.2,spuh,wattle2,Platysteira sp.,wattle-eye sp.,wattle-eye sp.,Passeriformes,Platysteiridae (Wattle-eyes and Batises),NA,NA,NA,NA,NA
16613,spuh,batis1,Batis sp.,Batis sp.,Batis sp.,Passeriformes,Platysteiridae (Wattle-eyes and Batises),NA,NA,NA,NA,NA
16709.2,spuh,vangid1,Vangidae sp.,Vangidae sp.,Vangidae sp.,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)",NA,NA,NA,NA,NA
16740,spuh,puffba1,Dryoscopus sp.,puffback sp.,puffback sp.,Passeriformes,Malaconotidae (Bushshrikes and Allies),NA,NA,NA,NA,NA
16771,spuh,tchagr1,Tchagra sp.,Tchagra sp.,Tchagra sp.,Passeriformes,Malaconotidae (Bushshrikes and Allies),NA,NA,NA,NA,NA
16817,spuh,boubou1,Laniarius sp.,boubou sp.,boubou sp.,Passeriformes,Malaconotidae (Bushshrikes and Allies),NA,NA,NA,NA,NA
16871,spuh,bushsh1,Telophorus/Malaconotus sp.,bushshrike sp.,bushshrike sp.,Passeriformes,Malaconotidae (Bushshrikes and Allies),NA,NA,NA,NA,NA
16911,spuh,woodsw1,Artamus sp.,woodswallow sp.,woodswallow sp.,Passeriformes,Artamidae (Woodswallows),NA,NA,NA,NA,NA
16964.2,spuh,curraw1,Strepera sp.,currawong sp.,currawong sp.,Passeriformes,Cracticidae (Bellmagpies and Allies),NA,NA,NA,NA,NA
17055,spuh,minive1,Pericrocotus sp.,minivet sp.,minivet sp.,Passeriformes,Campephagidae (Cuckooshrikes),NA,NA,NA,NA,NA
17166,spuh,cuckoo2,Coracina sp.,Coracina sp.,Coracina sp.,Passeriformes,Campephagidae (Cuckooshrikes),NA,NA,NA,NA,NA
17176,spuh,afrcuc2,Campephaga sp.,african cuckooshrike sp.,african cuckooshrike sp.,Passeriformes,Campephagidae (Cuckooshrikes),NA,NA,NA,NA,NA
17260,spuh,trille1,Lalage sp.,Lalage sp.,Lalage sp.,Passeriformes,Campephagidae (Cuckooshrikes),NA,NA,NA,NA,NA
17331,spuh,edolis1,Edolisoma sp.,Edolisoma sp.,Edolisoma sp.,Passeriformes,Campephagidae (Cuckooshrikes),NA,NA,NA,NA,NA
17331.2,spuh,cuckoo4,Campephagidae sp.,cuckooshrike sp.,cuckooshrike sp.,Passeriformes,Campephagidae (Cuckooshrikes),NA,NA,NA,NA,NA
17410.2,spuh,collur1,Colluricincla sp.,Colluricincla sp.,Colluricincla sp.,Passeriformes,Pachycephalidae (Whistlers and Allies),NA,NA,NA,NA,NA
17587,spuh,pachyc1,Pachycephala sp.,Pachycephala sp.,Pachycephala sp.,Passeriformes,Pachycephalidae (Whistlers and Allies),NA,NA,NA,NA,NA
17640,species,brnshr,Lanius cristatus,Brown Shrike,Brown Shrike,Passeriformes,Laniidae (Shrikes),NA,NA,4,37,NA
17672,species,logshr,Lanius ludovicianus,Loggerhead Shrike,Loggerhead Shrike,Passeriformes,Laniidae (Shrikes),NA,NA,1,48,NA
17684,species,norshr,Lanius excubitor,Northern Shrike,Great Grey Shrike,Passeriformes,Laniidae (Shrikes),NA,NA,1,65,NA
17735,spuh,shrike,Lanius sp.,shrike sp.,shrike sp.,Passeriformes,Laniidae (Shrikes),NA,NA,NA,48,Using LOSH mass
17748.315,spuh,shrike2,Pteruthius sp.,shrike-babbler sp.,shrike-babbler sp.,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,NA,NA,NA
17750,species,whevir,Vireo griseus,White-eyed Vireo,White-eyed Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,1,11.5,NA
17758,species,thbvir,Vireo crassirostris,Thick-billed Vireo,Thick-billed/Providencia Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,4,13,NA
17778,species,belvir,Vireo bellii,Bell's Vireo,Bell's Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,1,8.5,NA
17784,species,bkcvir1,Vireo atricapilla,Black-capped Vireo,Black-capped Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,2,8.5,NA
17786,species,gryvir,Vireo vicinior,Gray Vireo,Grey Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,2,13,NA
17788,species,yetvir,Vireo flavifrons,Yellow-throated Vireo,Yellow-throated Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,1,18,NA
17789,species,plsvir,Vireo plumbeus,Plumbeous Vireo,Plumbeous Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,1,18,NA
17797,species,casvir,Vireo cassinii,Cassin's Vireo,Cassin's Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,1,16,NA
17801,species,buhvir,Vireo solitarius,Blue-headed Vireo,Blue-headed Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,1,16,NA
17805,spuh,solvir1,Vireo plumbeus/cassinii/solitarius,solitary vireo sp.,solitary vireo sp.,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,NA,16,Using BHVI mass
17807,species,hutvir,Vireo huttoni,Hutton's Vireo,Hutton's Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,1,11,NA
17828,species,warvir,Vireo gilvus,Warbling Vireo,Warbling Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,1,12,NA
17849,species,phivir,Vireo philadelphicus,Philadelphia Vireo,Philadelphia Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,1,12,NA
17850,species,reevir,Vireo olivaceus,Red-eyed Vireo,Red-eyed Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,1,17,NA
17864,species,yegvir,Vireo flavoviridis,Yellow-green Vireo,Yellow-green Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,3,18,NA
17868,species,bkwvir,Vireo altiloquus,Black-whiskered Vireo,Black-whiskered Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,2,18,NA
17875,species,yucvir,Vireo magister,Yucatan Vireo,Yucatan Vireo,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,5,NA,NA
17878,spuh,vireo1,Vireo sp.,vireo sp.,vireo sp.,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,NA,17,Using REVI mass
17934,spuh,greenl1,Hylophilus/Tunchiornis/Pachyslvia sp.,greenlet sp.,greenlet sp.,Passeriformes,"Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",NA,NA,NA,NA,NA
18075,spuh,oriolu1,Oriolus sp.,old world oriole sp.,old world oriole sp.,Passeriformes,Oriolidae (Old World Orioles),NA,NA,NA,NA,NA
18201,spuh,drongo1,Dicrurus sp.,drongo sp.,drongo sp.,Passeriformes,Dicruridae (Drongos),NA,NA,NA,NA,NA
18376.5,spuh,fantai1,Rhipidura sp.,fantail sp.,fantail sp.,Passeriformes,Rhipiduridae (Fantails),NA,NA,NA,NA,NA
18553.7,spuh,monarc1,Monarcha sp.,Monarcha sp.,Monarcha sp.,Passeriformes,Monarchidae (Monarch Flycatchers),NA,NA,NA,NA,NA
18697.2,spuh,myiagr1,Myiagra sp.,Myiagra sp.,Myiagra sp.,Passeriformes,Monarchidae (Monarch Flycatchers),NA,NA,NA,NA,NA
18722,species,gryjay,Perisoreus canadensis,Gray Jay,Grey Jay,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,1,70,NA
18767.5,species,brnjay,Psilorhinus morio,Brown Jay,Brown Jay,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,3,200,NA
18772,species,grnjay,Cyanocorax yncas,Green Jay,Green/Inca Jay,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,2,100,NA
18815.2,spuh,cyanoc1,Cyanocorax sp.,Cyanocorax sp.,Cyanocorax sp.,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,100,Using Green Jay mass
18815.5,species,pinjay,Gymnorhinus cyanocephalus,Pinyon Jay,Pinyon Jay,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,1,100,NA
18816,species,stejay,Cyanocitta stelleri,Steller's Jay,Steller's Jay,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,1,105,NA
18831,species,blujay,Cyanocitta cristata,Blue Jay,Blue Jay,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,1,85,NA
18837,species,flsjay,Aphelocoma coerulescens,Florida Scrub-Jay,Florida Scrub Jay,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,2,80,NA
18838,species,issjay,Aphelocoma insularis,Island Scrub-Jay,Island Scrub Jay,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,2,116,NA
18840,species,cowscj1,Aphelocoma californica,California Scrub-Jay,California Scrub Jay,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,1,85,NA
18847.5,species,wooscj2,Aphelocoma woodhouseii,Woodhouse's Scrub-Jay,Woodhouse's Scrub Jay,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,1,85,NA
18858,species,mexjay4,Aphelocoma wollweberi,Mexican Jay,Mexican Jay,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,2,125,NA
18875,spuh,scrjay,Aphelocoma sp.,Aphelocoma sp.,Aphelocoma sp.,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,85,Using WESJ mass
18919.5,spuh,jay1,Corvidae sp. (jay sp.),jay sp.,jay sp.,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,85,Using WESJ mass
18960.2,spuh,green-1,Cissa sp.,green-magpie sp.,green magpie sp.,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,NA,NA
19000,species,bkbmag1,Pica hudsonia,Black-billed Magpie,Black-billed Magpie,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,1,175,NA
19001,species,yebmag,Pica nuttalli,Yellow-billed Magpie,Yellow-billed Magpie,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,2,155,NA
19007,species,clanut,Nucifraga columbiana,Clark's Nutcracker,Clark's Nutcracker,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,1,130,NA
19032,species,eurjac,Corvus monedula,Eurasian Jackdaw,Western Jackdaw,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,4,200,NA
19073,species,amecro,Corvus brachyrhynchos,American Crow,American Crow,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,1,450,NA
19078,species,norcro,Corvus caurinus,Northwestern Crow,Northwestern Crow,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,1,380,NA
19085,species,tamcro,Corvus imparatus,Tamaulipas Crow,Tamaulipas Crow,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,3,240,NA
19087,species,fiscro,Corvus ossifragus,Fish Crow,Fish Crow,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,1,280,NA
19089,species,chirav,Corvus cryptoleucus,Chihuahuan Raven,Chihuahuan Raven,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,1,530,NA
19119,spuh,crow,Corvus sp. (crow sp.),crow sp.,crow sp.,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,450,Using AMCR mass
19134,species,comrav,Corvus corax,Common Raven,Northern Raven,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,1,1200,NA
19143,spuh,raven,Corvus sp. (raven sp.),raven sp.,raven sp.,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,1200,Using CORA mass
19143.5,spuh,y00639,Corvus sp.,crow/raven sp.,crow/raven sp.,Passeriformes,"Corvidae (Crows, Jays, and Magpies)",NA,NA,NA,450,Using AMCR mass
19172.8,spuh,manuco1,Phonygammus/Manucodia sp.,manucode sp.,manucode sp.,Passeriformes,Paradisaeidae (Birds-of-Paradise),NA,NA,NA,NA,NA
19291.2,spuh,microe1,Microeca sp.,Microeca sp.,Microeca sp.,Passeriformes,Petroicidae (Australasian Robins),NA,NA,NA,NA,NA
19555,spuh,mirafr1,Mirafra sp.,Mirafra sp.,Mirafra sp.,Passeriformes,Alaudidae (Larks),NA,NA,NA,NA,NA
19691,spuh,ammoma1,Ammomanes sp.,Ammomanes sp.,Ammomanes sp.,Passeriformes,Alaudidae (Larks),NA,NA,NA,NA,NA
19755,spuh,caland1,Calandrella sp.,Calandrella sp.,Calandrella sp.,Passeriformes,Alaudidae (Larks),NA,NA,NA,NA,NA
19841,species,skylar,Alauda arvensis,Sky Lark,Eurasian Skylark,Passeriformes,Alaudidae (Larks),NA,NA,3,40,NA
19870,species,horlar,Eremophila alpestris,Horned Lark,Horned Lark,Passeriformes,Alaudidae (Larks),NA,NA,1,32,NA
19917,spuh,lark1,Alaudidae sp.,lark sp.,lark sp.,Passeriformes,Alaudidae (Larks),NA,NA,NA,32,Using HOLA mass
19940,species,nrwswa,Stelgidopteryx serripennis,Northern Rough-winged Swallow,Northern Rough-winged Swallow,Passeriformes,Hirundinidae (Swallows),NA,NA,1,16,NA
19953,species,purmar,Progne subis,Purple Martin,Purple Martin,Passeriformes,Hirundinidae (Swallows),NA,NA,1,56,NA
19958,species,cubmar,Progne cryptoleuca,Cuban Martin,Cuban Martin,Passeriformes,Hirundinidae (Swallows),NA,NA,5,NA,NA
19961,species,gybmar,Progne chalybea,Gray-breasted Martin,Grey-breasted Martin,Passeriformes,Hirundinidae (Swallows),NA,NA,5,NA,NA
19965,species,soumar,Progne elegans,Southern Martin,Southern Martin,Passeriformes,Hirundinidae (Swallows),NA,NA,5,NA,NA
19968,species,brcmar1,Progne tapera,Brown-chested Martin,Brown-chested Martin,Passeriformes,Hirundinidae (Swallows),NA,NA,5,31,NA
19971,spuh,martin1,Progne sp.,martin sp.,martin sp.,Passeriformes,Hirundinidae (Swallows),NA,NA,NA,56,Using PUMA mass
19972,species,treswa,Tachycineta bicolor,Tree Swallow,Tree Swallow,Passeriformes,Hirundinidae (Swallows),NA,NA,1,20,NA
19977,species,manswa1,Tachycineta albilinea,Mangrove Swallow,Mangrove Swallow,Passeriformes,Hirundinidae (Swallows),NA,NA,5,15,NA
19981,species,vigswa,Tachycineta thalassina,Violet-green Swallow,Violet-green Swallow,Passeriformes,Hirundinidae (Swallows),NA,NA,1,14,NA
